name,zone,club,grade,title,last_played,player_key,profile_url,name_clean
Chris Price,W1,NA,1995,NA,NA,p12,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p12.php,chris price
Chris Sims,W1,NA,1970,NA,NA,p13,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p13.php,chris sims
Clive Gosling,W1,NA,1140,NA,NA,p105,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p105.php,clive gosling
Colin Chambers,W1,NA,1253,NA,NA,p88,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p88.php,colin chambers
Connor Windos,W1,NA,850,NA,NA,p157,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p157.php,connor windos
Craig Evans,W1,NA,1934,NA,NA,p16,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p16.php,craig evans
Dafydd James,W1,NA,861,NA,NA,p141,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p141.php,dafydd james
Daniel Anantharaj,W1,NA,1419,NA,NA,p64,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p64.php,daniel anantharaj
Daniel Cook,W1,NA,893,NA,NA,p128,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p128.php,daniel cook
Daniel Davies,W1,NA,866,NA,NA,p136,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p136.php,daniel davies
Daniel Dowling,W1,NA,850,NA,NA,p146,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p146.php,daniel dowling
Daniel Payne,W1,NA,885,NA,NA,p130,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p130.php,daniel payne
Daniel Wilmot,W1,NA,1547,NA,NA,p51,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p51.php,daniel wilmot
Dave Colclough,W1,NA,874,NA,NA,p132,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p132.php,dave colclough
Dave Conway,W1,NA,1314,NA,NA,p79,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p79.php,dave conway
David Buttell,W1,NA,1743,NA,NA,p30,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p30.php,david buttell
David Davies,W1,NA,850,NA,NA,p161,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p161.php,david davies
David Guy,W1,NA,1841,NA,NA,p22,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p22.php,david guy
David Merryweather,W1,NA,1550,NA,NA,p50,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p50.php,david merryweather
Dennis Jones,W1,NA,1694,NA,NA,p36,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p36.php,dennis jones
Dennis Thomas,W1,NA,1224,NA,NA,p93,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p93.php,dennis thomas
Derek Bellamy,W1,NA,1279,NA,NA,p83,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p83.php,derek bellamy
Dominic Jones,W1,NA,850,NA,NA,p159,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p159.php,dominic jones
Don Williams,W1,NA,1465,NA,NA,p60,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p60.php,don williams
Dylan Chase,W1,NA,901,NA,NA,p127,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p127.php,dylan chase
Dylan Matthews,W1,NA,861,NA,NA,p140,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p140.php,dylan matthews
Dylan Taylor,W1,NA,871,NA,NA,p133,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p133.php,dylan taylor
Emrys Davies,W1,NA,1349,NA,NA,p74,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p74.php,emrys davies
Eric Blackwell,W1,NA,1214,NA,NA,p95,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p95.php,eric blackwell
Eva Los,W1,NA,1342,NA,NA,p76,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p76.php,eva los
Fred Clough,W1,NA,1777,NA,NA,p24,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p24.php,fred clough
Gabriel Cura,W1,NA,935,NA,NA,p125,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p125.php,gabriel cura
Gary Harber,W1,NA,1514,NA,NA,p55,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p55.php,gary harber
Glyn Sinnett,W1,NA,1890,NA,NA,p19,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p19.php,glyn sinnett
Guto Llywelyn,W1,NA,1373,NA,NA,p71,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p71.php,guto llywelyn
Guto Neave,W1,NA,944,NA,NA,p124,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p124.php,guto neave
Gwyn Rhys-Jones,W1,NA,860,NA,NA,p142,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p142.php,gwyn rhys-jones
Hywel Griffiths,W1,NA,1762,NA,NA,p26,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p26.php,hywel griffiths
Ian Eustis,W1,NA,1739,NA,NA,p31,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p31.php,ian eustis
Ian Jones,W1,NA,2014,NA,NA,p10,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p10.php,ian jones
Ian Remot,W1,NA,1084,NA,NA,p114,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p114.php,ian remot
Ioan Mather,W1,NA,850,NA,NA,p156,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p156.php,ioan mather
Isaac Mikhail,W1,NA,908,NA,NA,p126,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p126.php,isaac mikhail
Ivor Evans,W1,NA,850,NA,NA,p160,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p160.php,ivor evans
Jack Brenton,W1,NA,1237,NA,NA,p92,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p92.php,jack brenton
Jack Salter,W1,NA,850,NA,NA,p150,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p150.php,jack salter
James Evans,W1,NA,876,NA,NA,p131,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p131.php,james evans
James Ridgeway,W1,NA,850,NA,NA,p144,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p144.php,james ridgeway
James Silk,W1,NA,1366,NA,NA,p73,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p73.php,james silk
Janet Evans,W1,NA,1003,NA,NA,p121,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p121.php,janet evans
Jason Garcia,W1,NA,2063,NA,NA,p7,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p7.php,jason garcia
