name,zone,club,grade,title,last_played,player_key,profile_url
Neil Stuart,W1,NA,1590,NA,NA,w1 neil stuart,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20neil%20stuart
Jon Coles,D1,NA,1589,NA,NA,d1 jon coles,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=d1%20jon%20coles
Gerry Carolan,G1,NA,1585,NA,NA,g1 gerry carolan,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20gerry%20carolan
Jeremy Ryan,E1,NA,1583,NA,NA,e1 jeremy ryan,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20jeremy%20ryan
Con Ariti,E1,NA,1581,NA,2022-05-23,e1 con ariti,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20con%20ariti
Mike Servini,E1,NA,1580,NA,NA,e1 mike servini,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20mike%20servini
Kzrystof Gacek,G1,NA,1577,NA,NA,g1 kzrystof gacek,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20kzrystof%20gacek
Jack Nicol,E1,NA,1577,NA,2022-02-09,e1 jack nicol,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20jack%20nicol
Sam Warburton,E1,NA,1576,NA,NA,e1 sam warburton,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20sam%20warburton
Quentin RH Dodd,N1,NA,1575,NA,NA,n1 quentin rh dodd,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20quentin%20rh%20dodd
John Ryles,E1,NA,1575,NA,NA,e1 john ryles,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20john%20ryles
Mike Maguire,E1,NA,1574,NA,NA,e1 mike maguire,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20mike%20maguire
S Wyn Howells,E1,NA,1573,NA,2022-03-01,e1 s wyn howells,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20s%20wyn%20howells
Frank Salt,N1,NA,1570,NA,NA,n1 frank salt,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20frank%20salt
Vaseekaran Sivarajasingam,E1,NA,1568,NA,NA,e1 vaseekaran sivarajasingam,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20vaseekaran%20sivarajasingam
Anthony Beck,W1,NA,1567,NA,2022-04-19,w1 anthony beck,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20anthony%20beck
Chris P Smith,G1,NA,1567,NA,2022-04-18,g1 chris p smith,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20chris%20p%20smith
Ralph Cook,W1,NA,1566,NA,NA,w1 ralph cook,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20ralph%20cook
Dave Roberts,G1,NA,1566,NA,NA,g1 dave roberts,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20dave%20roberts
Steve Richards,N1,NA,1562,NA,NA,n1 steve richards,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20steve%20richards
Joel Chung,W1,NA,1561,NA,2022-02-14,w1 joel chung,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20joel%20chung
Jon Maybery,N1,NA,1557,NA,NA,n1 jon maybery,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20jon%20maybery
Richard Morgan,W1,NA,1555,NA,NA,w1 richard morgan,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20richard%20morgan
David Norris,G1,NA,1554,NA,2022-04-18,g1 david norris,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20david%20norris
John Miller,D1,NA,1549,NA,NA,d1 john miller,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=d1%20john%20miller
Ian Abraham,E1,NA,1548,NA,2022-05-24,e1 ian abraham,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20ian%20abraham
Piotr Graczyk,E1,NA,1548,NA,2022-03-23,e1 piotr graczyk,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20piotr%20graczyk
Anthony Baker,E1,NA,1547,NA,NA,e1 anthony baker,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20anthony%20baker
Tom Davies,E1,NA,1547,NA,2022-04-10,e1 tom davies,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20tom%20davies
Howard Leah,D1,NA,1547,NA,NA,d1 howard leah,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=d1%20howard%20leah
Chris Surace,W1,NA,1547,NA,NA,w1 chris surace,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20chris%20surace
Ron Williams,G1,NA,1546,NA,NA,g1 ron williams,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20ron%20williams
Mike Blake,N1,NA,1541,NA,NA,n1 mike blake,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20mike%20blake
Marcell Vesz,E1,NA,1541,NA,NA,e1 marcell vesz,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20marcell%20vesz
Dave Connolly,G1,NA,1538,NA,NA,g1 dave connolly,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20dave%20connolly
Peter George,W1,NA,1537,NA,NA,w1 peter george,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20peter%20george
Yuxuan Wu,E1,NA,1537,NA,2022-04-18,e1 yuxuan wu,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20yuxuan%20wu
Chris Golding,E1,NA,1535,NA,2022-02-09,e1 chris golding,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20chris%20golding
Adam Jenkins,G1,NA,1532,NA,NA,g1 adam jenkins,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20adam%20jenkins
Lucas James,G1,NA,1531,NA,NA,g1 lucas james,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20lucas%20james
Dave McGhee,E1,NA,1529,NA,2022-06-08,e1 dave mcghee,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20dave%20mcghee
Gary Slegg,N1,NA,1529,NA,2022-06-29,n1 gary slegg,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20gary%20slegg
Domantas Kirklys,N1,NA,1528,NA,NA,n1 domantas kirklys,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20domantas%20kirklys
Alex Lawrence,E1,NA,1525,NA,NA,e1 alex lawrence,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20alex%20lawrence
Clive Silver,E1,NA,1524,NA,NA,e1 clive silver,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20clive%20silver
Guto Llywelyn,W1,NA,1521,NA,2022-04-04,w1 guto llywelyn,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20guto%20llywelyn
Ethan Challoner,N1,NA,1519,NA,2022-04-09,n1 ethan challoner,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20ethan%20challoner
Jeff Rowland,E1,NA,1519,NA,2022-06-08,e1 jeff rowland,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20jeff%20rowland
Chris Green,E1,NA,1514,NA,2022-04-11,e1 chris green,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20chris%20green
Jonathan Jones,D1,NA,1514,NA,NA,d1 jonathan jones,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=d1%20jonathan%20jones
Christine Muschiato,E1,NA,1509,NA,NA,e1 christine muschiato,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20christine%20muschiato
Andy Basford,E1,NA,1508,NA,2022-06-08,e1 andy basford,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20andy%20basford
Robin Kirkwood,N1,NA,1507,NA,NA,n1 robin kirkwood,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20robin%20kirkwood
David Toner,W1,NA,1507,NA,NA,w1 david toner,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20david%20toner
Robert Goodwin,N1,NA,1506,NA,NA,n1 robert goodwin,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20robert%20goodwin
Steve Edwards,W1,NA,1501,NA,NA,w1 steve edwards,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20steve%20edwards
Stuart Enoch,E1,NA,1500,NA,2022-06-15,e1 stuart enoch,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20stuart%20enoch
Krzysztof Jakubiak,E1,NA,1500,NA,2022-06-08,e1 krzysztof jakubiak,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20krzysztof%20jakubiak
Thomas Turton,E1,NA,1500,NA,NA,e1 thomas turton,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20thomas%20turton
Seb Van Leest,E1,NA,1500,NA,2022-05-11,e1 seb van leest,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20seb%20van%20leest
Leon Zedlmayer,E1,NA,1500,NA,2022-06-22,e1 leon zedlmayer,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20leon%20zedlmayer
Edward RG Swartz,N1,NA,1499,NA,NA,n1 edward rg swartz,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20edward%20rg%20swartz
Jacob Schofield,W1,NA,1495,NA,NA,w1 jacob schofield,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20jacob%20schofield
Robert Rees,E1,NA,1494,NA,NA,e1 robert rees,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20robert%20rees
Paul Mills,G1,NA,1491,NA,NA,g1 paul mills,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20paul%20mills
Juan Rajagopal,N1,NA,1491,NA,NA,n1 juan rajagopal,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20juan%20rajagopal
Sandra G Blackburn,N1,NA,1490,NA,2022-03-13,n1 sandra g blackburn,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20sandra%20g%20blackburn
Dillan Duke,G1,NA,1490,NA,2022-06-05,g1 dillan duke,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20dillan%20duke
Gary Fox,N1,NA,1490,NA,NA,n1 gary fox,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20gary%20fox
Harrison Postans,G1,NA,1488,NA,NA,g1 harrison postans,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20harrison%20postans
Tony Davies,G1,NA,1487,NA,NA,g1 tony davies,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20tony%20davies
Martin K Jones,E1,NA,1487,NA,2022-05-23,e1 martin k jones,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20martin%20k%20jones
David Merryweather,W1,NA,1485,NA,NA,w1 david merryweather,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20david%20merryweather
Peter Smith,W1,NA,1485,NA,NA,w1 peter smith,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20peter%20smith
Richard Larg,E1,NA,1484,NA,2022-04-18,e1 richard larg,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20richard%20larg
Joshua Brewer,D1,NA,1481,NA,NA,d1 joshua brewer,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=d1%20joshua%20brewer
Catriona Coutts,N1,NA,1477,NA,NA,n1 catriona coutts,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20catriona%20coutts
Phil Buttle,E1,NA,1476,NA,NA,e1 phil buttle,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20phil%20buttle
James Cook,D1,NA,1476,NA,NA,d1 james cook,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=d1%20james%20cook
Jeremy Jones,E1,NA,1475,NA,2022-05-30,e1 jeremy jones,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20jeremy%20jones
Sam Goodfellow,G1,NA,1474,NA,NA,g1 sam goodfellow,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20sam%20goodfellow
Phil Smith,E1,NA,1473,NA,NA,e1 phil smith,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20phil%20smith
Phil Smith,G1,NA,1473,NA,NA,g1 phil smith,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20phil%20smith
Stephen Bonutto,E1,NA,1472,NA,NA,e1 stephen bonutto,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20stephen%20bonutto
Neirin Leggett,G1,NA,1472,NA,NA,g1 neirin leggett,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20neirin%20leggett
Aled George,E1,NA,1470,NA,NA,e1 aled george,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20aled%20george
Edward Mason,E1,NA,1467,NA,2022-04-20,e1 edward mason,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20edward%20mason
Paul Taylor,N1,NA,1464,NA,NA,n1 paul taylor,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20paul%20taylor
Roger Jenkins,W1,NA,1460,NA,NA,w1 roger jenkins,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20roger%20jenkins
Peter Coutts,N1,NA,1457,NA,NA,n1 peter coutts,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20peter%20coutts
Chris Hooper,E1,NA,1457,NA,NA,e1 chris hooper,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20chris%20hooper
Clive Crowley,E1,NA,1456,NA,2022-05-17,e1 clive crowley,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20clive%20crowley
Alex Kennedy,E1,NA,1456,NA,2022-06-14,e1 alex kennedy,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20alex%20kennedy
Muhieddin Hamadah,E1,NA,1454,NA,NA,e1 muhieddin hamadah,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20muhieddin%20hamadah
Mark Wilson,W1,NA,1454,NA,NA,w1 mark wilson,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20mark%20wilson
Mike Joslin,E1,NA,1453,NA,NA,e1 mike joslin,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20mike%20joslin
Eleanor Collins,W1,NA,1452,NA,NA,w1 eleanor collins,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20eleanor%20collins
John Stephenson,E1,NA,1452,NA,NA,e1 john stephenson,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20john%20stephenson
Neil Stevenson,G1,NA,1451,NA,NA,g1 neil stevenson,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20neil%20stevenson
Matthew Burge,E1,NA,1450,NA,2022-06-01,e1 matthew burge,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20matthew%20burge
Noah Pugh,E1,NA,1450,NA,2022-05-15,e1 noah pugh,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20noah%20pugh
Robert Davies,G1,NA,1447,NA,NA,g1 robert davies,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20robert%20davies
Peter Watkins,E1,NA,1445,NA,NA,e1 peter watkins,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20peter%20watkins
Aishwarya Lutchman Singh,E1,NA,1439,NA,NA,e1 aishwarya lutchman singh,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20aishwarya%20lutchman%20singh
Josh Robinson,E1,NA,1439,NA,2022-06-08,e1 josh robinson,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20josh%20robinson
Oliver Sapsford,G1,NA,1438,NA,2022-04-10,g1 oliver sapsford,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20oliver%20sapsford
Richard Hibbs,N1,NA,1437,NA,NA,n1 richard hibbs,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20richard%20hibbs
Sithi Medagedara,N1,NA,1436,NA,NA,n1 sithi medagedara,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20sithi%20medagedara
Peter Warden,E1,NA,1436,NA,NA,e1 peter warden,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20peter%20warden
Angus Weir,N1,NA,1434,NA,NA,n1 angus weir,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20angus%20weir
Anish Choudhury,E1,NA,1432,NA,NA,e1 anish choudhury,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20anish%20choudhury
Brian Ross,G1,NA,1432,NA,NA,g1 brian ross,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20brian%20ross
Sarah Rowles,D1,NA,1430,NA,NA,d1 sarah rowles,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=d1%20sarah%20rowles
Ezaq Zaki,W1,NA,1430,NA,NA,w1 ezaq zaki,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20ezaq%20zaki
Marcus Perry,D1,NA,1428,NA,NA,d1 marcus perry,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=d1%20marcus%20perry
Richard Drew,N1,NA,1425,NA,NA,n1 richard drew,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20richard%20drew
Stephen Lambourne,E1,NA,1425,NA,NA,e1 stephen lambourne,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20stephen%20lambourne
Tom Bardsley-Ellis,W1,NA,1423,NA,NA,w1 tom bardsley-ellis,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20tom%20bardsley-ellis
Patrick Sullivan,G1,NA,1423,NA,NA,g1 patrick sullivan,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20patrick%20sullivan
Robert Narayan-Taylor,D1,NA,1422,NA,NA,d1 robert narayan-taylor,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=d1%20robert%20narayan-taylor
Kelvin Haines,W1,NA,1417,NA,NA,w1 kelvin haines,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20kelvin%20haines
Tycho Twohig,E1,NA,1416,NA,2022-06-14,e1 tycho twohig,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20tycho%20twohig
John Cox,E1,NA,1414,NA,2022-05-30,e1 john cox,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20john%20cox
Sam White,E1,NA,1412,NA,2022-06-08,e1 sam white,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20sam%20white
Ben Tucker,G1,NA,1409,NA,NA,g1 ben tucker,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20ben%20tucker
Neya Govindaraj,E1,NA,1407,NA,NA,e1 neya govindaraj,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20neya%20govindaraj
Joel Greenwood,D1,NA,1407,NA,NA,d1 joel greenwood,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=d1%20joel%20greenwood
Jan Piotrowski,D1,NA,1407,NA,NA,d1 jan piotrowski,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=d1%20jan%20piotrowski
Paul Wallace,E1,NA,1406,NA,NA,e1 paul wallace,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20paul%20wallace
Lloyd Hayward,E1,NA,1400,NA,2022-05-04,e1 lloyd hayward,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20lloyd%20hayward
Samuel Morris,E1,NA,1400,NA,2022-06-07,e1 samuel morris,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20samuel%20morris
Roger Phillips,E1,NA,1400,NA,NA,e1 roger phillips,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20roger%20phillips
John Strange,W1,NA,1400,NA,NA,w1 john strange,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20john%20strange
Zack Wilkins,E1,NA,1400,NA,2022-04-06,e1 zack wilkins,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20zack%20wilkins
Tom Gunn,D1,NA,1398,NA,NA,d1 tom gunn,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=d1%20tom%20gunn
Wayne James,E1,NA,1397,NA,NA,e1 wayne james,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20wayne%20james
Ken Huntley,W1,NA,1392,NA,NA,w1 ken huntley,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20ken%20huntley
Ben Rowlands,W1,NA,1390,NA,NA,w1 ben rowlands,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20ben%20rowlands
Hanni Youssef,E1,NA,1388,NA,NA,e1 hanni youssef,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20hanni%20youssef
Sam Holman,D1,NA,1386,NA,NA,d1 sam holman,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=d1%20sam%20holman
Mark Emblem,G1,NA,1384,NA,2022-04-18,g1 mark emblem,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20mark%20emblem
Sean Denton,W1,NA,1383,NA,NA,w1 sean denton,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20sean%20denton
John A Simmons,N1,NA,1383,NA,NA,n1 john a simmons,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20john%20a%20simmons
Gareth Davies,E1,NA,1379,NA,NA,e1 gareth davies,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20gareth%20davies
Carl Halpin,W1,NA,1375,NA,NA,w1 carl halpin,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20carl%20halpin
Albert Easton,W1,NA,1369,NA,NA,w1 albert easton,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20albert%20easton
Morgan Rees,E1,NA,1369,NA,NA,e1 morgan rees,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20morgan%20rees
Louis Ba Thein,W1,NA,1366,NA,NA,w1 louis ba thein,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20louis%20ba%20thein
Toby Bates,D1,NA,1366,NA,NA,d1 toby bates,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=d1%20toby%20bates
David Roberts,E1,NA,1365,NA,NA,e1 david roberts,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20david%20roberts
Jonathan Davies,W1,NA,1362,NA,NA,w1 jonathan davies,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20jonathan%20davies
Martin Ricketts,E1,NA,1362,NA,2022-03-28,e1 martin ricketts,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20martin%20ricketts
Bob Stanworth,G1,NA,1362,NA,NA,g1 bob stanworth,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20bob%20stanworth
Ian Finlay,D1,NA,1361,NA,NA,d1 ian finlay,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=d1%20ian%20finlay
Bill Wilkins,E1,NA,1361,NA,NA,e1 bill wilkins,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20bill%20wilkins
Matthew Rolls,E1,NA,1360,NA,NA,e1 matthew rolls,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20matthew%20rolls
Anshul Swamy,E1,NA,1359,NA,2022-05-16,e1 anshul swamy,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20anshul%20swamy
Iap Jing Lun,E1,NA,1355,NA,NA,e1 iap jing lun,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20iap%20jing%20lun
Marque Fernando,E1,NA,1354,NA,NA,e1 marque fernando,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20marque%20fernando
Aron Calist,E1,NA,1353,NA,NA,e1 aron calist,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20aron%20calist
