name,zone,club,grade,title,last_played,player_key,profile_url
Edwin Allen,E1,NA,1381,NA,NA,e1 edwin allen,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20edwin%20allen
Milo Davies,E1,NA,1381,NA,2023-04-25,e1 milo davies,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20milo%20davies
Emma Kong,E1,NA,1380,NA,2023-06-04,e1 emma kong,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20emma%20kong
Gareth Davies,E1,NA,1379,NA,NA,e1 gareth davies,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20gareth%20davies
Peter Watkins,E1,NA,1375,NA,2023-06-19,e1 peter watkins,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20peter%20watkins
Greg Lloyd,E1,NA,1372,NA,2023-05-21,e1 greg lloyd,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20greg%20lloyd
Mark Emblem,G1,NA,1371,NA,2023-06-21,g1 mark emblem,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20mark%20emblem
Bob Stanworth,G1,NA,1371,NA,2023-04-04,g1 bob stanworth,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20bob%20stanworth
Nathan Trickey,E1,NA,1370,NA,2023-03-13,e1 nathan trickey,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20nathan%20trickey
Albert Easton,W1,NA,1369,NA,NA,w1 albert easton,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20albert%20easton
Morgan Rees,E1,NA,1369,NA,NA,e1 morgan rees,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20morgan%20rees
Sam White,E1,NA,1367,NA,2023-06-19,e1 sam white,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20sam%20white
Toby Bates,D1,NA,1366,NA,2023-05-22,d1 toby bates,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20toby%20bates
John Cox,E1,NA,1366,NA,2023-05-22,e1 john cox,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20john%20cox
David F Roberts,E1,NA,1365,NA,2023-03-06,e1 david f roberts,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20david%20f%20roberts
Mike Hollyman,E1,NA,1364,NA,2023-05-29,e1 mike hollyman,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20mike%20hollyman
Sarah Rowles,D1,NA,1362,NA,NA,d1 sarah rowles,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20sarah%20rowles
Ian Finlay,D1,NA,1361,NA,NA,d1 ian finlay,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20ian%20finlay
Matthew Rolls,E1,NA,1360,NA,NA,e1 matthew rolls,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20matthew%20rolls
Zack Wilkins,E1,NA,1360,NA,2023-05-24,e1 zack wilkins,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20zack%20wilkins
Marque Fernando,E1,NA,1354,NA,NA,e1 marque fernando,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20marque%20fernando
Aron Calist,E1,NA,1353,NA,NA,e1 aron calist,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20aron%20calist
Andre Bann,D1,NA,1350,NA,2023-05-02,d1 andre bann,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20andre%20bann
Keith Briggs,D1,NA,1350,NA,NA,d1 keith briggs,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20keith%20briggs
Jesse Davies,G1,NA,1350,NA,2023-06-07,g1 jesse davies,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20jesse%20davies
Bjorn Oliver,G1,NA,1350,NA,2023-06-21,g1 bjorn oliver,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20bjorn%20oliver
Albert Helbing,E1,NA,1347,NA,2023-03-05,e1 albert helbing,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20albert%20helbing
Awne Osinga,D1,NA,1343,NA,2023-06-06,d1 awne osinga,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20awne%20osinga
Ben Jaberansari,E1,NA,1334,NA,NA,e1 ben jaberansari,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20ben%20jaberansari
Sergio Esteves,E1,NA,1332,NA,2023-05-21,e1 sergio esteves,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20sergio%20esteves
Howard Lloyd,E1,NA,1331,NA,NA,e1 howard lloyd,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20howard%20lloyd
Sam Brown,W1,NA,1329,NA,2023-04-03,w1 sam brown,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20sam%20brown
Gavin P Jones,N1,NA,1329,NA,2022-12-13,n1 gavin p jones,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20gavin%20p%20jones
Mike Richards,W1,NA,1326,NA,2023-04-05,w1 mike richards,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20mike%20richards
Anshul Swamy,E1,NA,1325,NA,2023-03-05,e1 anshul swamy,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20anshul%20swamy
Khushi Bagga,E1,NA,1322,NA,NA,e1 khushi bagga,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20khushi%20bagga
Bob Owen,E1,NA,1315,NA,2023-04-24,e1 bob owen,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20bob%20owen
Jack Thomas,D1,NA,1315,NA,NA,d1 jack thomas,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20jack%20thomas
Christopher Robertson,G1,NA,1314,NA,NA,g1 christopher robertson,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20christopher%20robertson
Martin Ricketts,E1,NA,1313,NA,2023-04-17,e1 martin ricketts,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20martin%20ricketts
David Belochkin,E1,NA,1311,NA,2023-06-27,e1 david belochkin,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20david%20belochkin
Louis Ba Thein,W1,NA,1308,NA,2023-05-31,w1 louis ba thein,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20louis%20ba%20thein
Wilf Davis,D1,NA,1304,NA,NA,d1 wilf davis,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20wilf%20davis
Jarred Gore,E1,NA,1304,NA,NA,e1 jarred gore,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20jarred%20gore
Isaac Rose,W1,NA,1304,NA,2023-05-12,w1 isaac rose,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20isaac%20rose
Adhvik Kadalarasan,G1,NA,1301,NA,2023-02-19,g1 adhvik kadalarasan,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20adhvik%20kadalarasan
Andrew Balfe,G1,NA,1300,NA,2023-06-21,g1 andrew balfe,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20andrew%20balfe
Joshua Colcombe,G1,NA,1300,NA,2023-05-14,g1 joshua colcombe,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20joshua%20colcombe
Martin Ilett,E1,NA,1300,NA,2023-06-19,e1 martin ilett,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20martin%20ilett
Paul Sadler,N1,NA,1300,NA,2023-04-18,n1 paul sadler,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20paul%20sadler
Julie Ward,D1,NA,1300,NA,2023-06-06,d1 julie ward,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20julie%20ward
Filip Zurek,D1,NA,1300,NA,2023-05-22,d1 filip zurek,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20filip%20zurek
Brian Turton,E1,NA,1298,NA,NA,e1 brian turton,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20brian%20turton
Richard H Morgan,E1,NA,1297,NA,NA,e1 richard h morgan,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20richard%20h%20morgan
Georgina Gray,D1,NA,1296,NA,NA,d1 georgina gray,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20georgina%20gray
Geoff Clarke,E1,NA,1295,NA,2023-04-11,e1 geoff clarke,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20geoff%20clarke
Christopher Mueser,E1,NA,1295,NA,2023-04-17,e1 christopher mueser,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20christopher%20mueser
Stuart Hamilton,N1,NA,1294,NA,2023-02-27,n1 stuart hamilton,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20stuart%20hamilton
Steffan Mon,E1,NA,1294,NA,2023-05-15,e1 steffan mon,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20steffan%20mon
Ron Calvert,N1,NA,1293,NA,2023-02-27,n1 ron calvert,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20ron%20calvert
Tony Goodchild,W1,NA,1293,NA,2023-04-26,w1 tony goodchild,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20tony%20goodchild
John Davies,W1,NA,1287,NA,2023-05-09,w1 john davies,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20john%20davies
Wayne McFadden,N1,NA,1287,NA,NA,n1 wayne mcfadden,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20wayne%20mcfadden
David Thorne,E1,NA,1287,NA,NA,e1 david thorne,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20david%20thorne
Tim Whitchurch,E1,NA,1287,NA,2023-03-29,e1 tim whitchurch,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20tim%20whitchurch
Ray Greenwood,D1,NA,1286,NA,2023-02-14,d1 ray greenwood,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20ray%20greenwood
Roy Purnell,E1,NA,1281,NA,NA,e1 roy purnell,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20roy%20purnell
Nayana Kalavala,E1,NA,1279,NA,NA,e1 nayana kalavala,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20nayana%20kalavala
Steve Street,E1,NA,1278,NA,NA,e1 steve street,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20steve%20street
Owain Groves,E1,NA,1272,NA,2023-05-16,e1 owain groves,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20owain%20groves
Paul Meara,E1,NA,1272,NA,NA,e1 paul meara,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20paul%20meara
James Colquhoun,D1,NA,1271,NA,NA,d1 james colquhoun,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20james%20colquhoun
Bob Fordham,G1,NA,1261,NA,NA,g1 bob fordham,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20bob%20fordham
Lyn Holland,G1,NA,1260,NA,2023-05-13,g1 lyn holland,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20lyn%20holland
Vismith Prabhu,W1,NA,1258,NA,2023-06-04,w1 vismith prabhu,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20vismith%20prabhu
Francis Headley,D1,NA,1255,NA,NA,d1 francis headley,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20francis%20headley
Phil Jones,E1,NA,1251,NA,2023-01-30,e1 phil jones,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20phil%20jones
Ben Hannigan,E1,NA,1250,NA,2023-05-15,e1 ben hannigan,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20ben%20hannigan
Robert Muza,G1,NA,1250,NA,2023-03-05,g1 robert muza,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20robert%20muza
Liam Powell-Jones,G1,NA,1250,NA,2023-04-16,g1 liam powell-jones,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20liam%20powell-jones
Girish Vyas,D1,NA,1250,NA,2023-05-02,d1 girish vyas,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20girish%20vyas
Clair Gorman,W1,NA,1247,NA,2023-04-18,w1 clair gorman,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20clair%20gorman
Roland Humphries,E1,NA,1246,NA,NA,e1 roland humphries,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20roland%20humphries
Brenda Miles,E1,NA,1244,NA,NA,e1 brenda miles,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20brenda%20miles
John Velda,E1,NA,1244,NA,2023-06-19,e1 john velda,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20john%20velda
Sarthak Nukalapati,E1,NA,1243,NA,NA,e1 sarthak nukalapati,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20sarthak%20nukalapati
Abbas Radaideh,E1,NA,1243,NA,NA,e1 abbas radaideh,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20abbas%20radaideh
David Reid,E1,NA,1242,NA,2023-04-10,e1 david reid,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20david%20reid
Michael Lee,E1,NA,1241,NA,NA,e1 michael lee,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20michael%20lee
Ashika Shahameeran,E1,NA,1239,NA,NA,e1 ashika shahameeran,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20ashika%20shahameeran
Sandi Medagedara,N1,NA,1237,NA,NA,n1 sandi medagedara,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20sandi%20medagedara
Bernard Smith,D1,NA,1237,NA,NA,d1 bernard smith,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20bernard%20smith
Owen Wallace,W1,NA,1237,NA,NA,w1 owen wallace,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20owen%20wallace
Francis Hunt,E1,NA,1236,NA,NA,e1 francis hunt,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20francis%20hunt
John Callan,E1,NA,1233,NA,2023-04-24,e1 john callan,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20john%20callan
Heather Saunders,G1,NA,1232,NA,NA,g1 heather saunders,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20heather%20saunders
Luke Turner,W1,NA,1231,NA,2023-04-25,w1 luke turner,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20luke%20turner
Brian Jones,N1,NA,1229,NA,NA,n1 brian jones,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20brian%20jones
David Jones,E1,NA,1223,NA,2023-04-03,e1 david jones,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20david%20jones
Sridatta Dantu,E1,NA,1218,NA,NA,e1 sridatta dantu,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20sridatta%20dantu
Nick Hale,W1,NA,1217,NA,2023-01-17,w1 nick hale,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20nick%20hale
Kieran Judge,D1,NA,1217,NA,NA,d1 kieran judge,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20kieran%20judge
Tomas Forsey,G1,NA,1216,NA,2023-04-10,g1 tomas forsey,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20tomas%20forsey
Jake Sadler,G1,NA,1212,NA,2023-05-14,g1 jake sadler,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20jake%20sadler
Greg Goold,W1,NA,1211,NA,2023-04-24,w1 greg goold,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20greg%20goold
Tom McIlveen,E1,NA,1211,NA,NA,e1 tom mcilveen,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20tom%20mcilveen
Jim Sadler,G1,NA,1211,NA,2023-04-18,g1 jim sadler,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20jim%20sadler
Nadi Grewal,E1,NA,1210,NA,2023-05-15,e1 nadi grewal,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20nadi%20grewal
Mike Stannard,G1,NA,1209,NA,2023-05-24,g1 mike stannard,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20mike%20stannard
McKenzie Archibald,W1,NA,1208,NA,2023-05-31,w1 mckenzie archibald,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20mckenzie%20archibald
Joe Sedgwick,D1,NA,1208,NA,NA,d1 joe sedgwick,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20joe%20sedgwick
Gwilym Kabhir-Davies,G1,NA,1207,NA,2023-06-14,g1 gwilym kabhir-davies,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20gwilym%20kabhir-davies
Gary Harber,W1,NA,1203,NA,2023-05-09,w1 gary harber,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20gary%20harber
David Lucas,W1,NA,1202,NA,2023-04-18,w1 david lucas,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20david%20lucas
Paul Bevan,W1,NA,1201,NA,2023-05-23,w1 paul bevan,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20paul%20bevan
Jonathan W Davies,E1,NA,1201,NA,NA,e1 jonathan w davies,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20jonathan%20w%20davies
Jonathan Dark,G1,NA,1200,NA,2023-06-28,g1 jonathan dark,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20jonathan%20dark
Gethin Davies,D1,NA,1200,NA,2023-06-02,d1 gethin davies,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20gethin%20davies
Steve Dawson,N1,NA,1200,NA,2023-04-24,n1 steve dawson,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20steve%20dawson
Morgan Foulkes,E1,NA,1200,NA,2023-06-20,e1 morgan foulkes,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20morgan%20foulkes
Troy Hanniford,G1,NA,1200,NA,2023-06-28,g1 troy hanniford,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20troy%20hanniford
Iestyn Harrigan,G1,NA,1200,NA,NA,g1 iestyn harrigan,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20iestyn%20harrigan
Sam Leaney,N1,NA,1200,NA,2023-04-03,n1 sam leaney,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20sam%20leaney
Rio Northey,E1,NA,1200,NA,NA,e1 rio northey,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20rio%20northey
Timur Ramzan,E1,NA,1200,NA,2023-04-10,e1 timur ramzan,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20timur%20ramzan
Paul Minton Rowlands,N1,NA,1200,NA,2023-04-03,n1 paul minton rowlands,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20paul%20minton%20rowlands
Kevin Stephens,E1,NA,1200,NA,2023-05-23,e1 kevin stephens,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20kevin%20stephens
Reuben Tarjanyi,N1,NA,1200,NA,2023-04-24,n1 reuben tarjanyi,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20reuben%20tarjanyi
Emil Walther,N1,NA,1200,NA,2023-05-09,n1 emil walther,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20emil%20walther
Mark Summers,G1,NA,1199,NA,NA,g1 mark summers,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20mark%20summers
Alex Chavez,E1,NA,1198,NA,NA,e1 alex chavez,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20alex%20chavez
Rhys Matthews,E1,NA,1198,NA,2023-02-27,e1 rhys matthews,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20rhys%20matthews
Farouq Nasir,W1,NA,1198,NA,2023-06-04,w1 farouq nasir,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20farouq%20nasir
Dave Conway,W1,NA,1197,NA,2023-04-26,w1 dave conway,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20dave%20conway
Amelia Skora,E1,NA,1197,NA,NA,e1 amelia skora,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20amelia%20skora
Stephen Paterson,N1,NA,1196,NA,NA,n1 stephen paterson,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20stephen%20paterson
Ben Richards,G1,NA,1193,NA,2023-04-18,g1 ben richards,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20ben%20richards
Gwyn Evans,D1,NA,1192,NA,NA,d1 gwyn evans,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20gwyn%20evans
Damien Clarke,D1,NA,1191,NA,NA,d1 damien clarke,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20damien%20clarke
Steffan Griffiths,G1,NA,1186,NA,NA,g1 steffan griffiths,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20steffan%20griffiths
Vaughan Thomas,W1,NA,1186,NA,2023-03-03,w1 vaughan thomas,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20vaughan%20thomas
Harish Chockalingam,E1,NA,1184,NA,NA,e1 harish chockalingam,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20harish%20chockalingam
Byron Jones,W1,NA,1181,NA,2023-05-09,w1 byron jones,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20byron%20jones
Rhys Davies,E1,NA,1178,NA,2023-06-20,e1 rhys davies,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20rhys%20davies
Susan F Parry,N1,NA,1178,NA,2023-01-25,n1 susan f parry,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20susan%20f%20parry
Mark Reynolds,D1,NA,1178,NA,2023-06-06,d1 mark reynolds,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20mark%20reynolds
Rosie Christmas,E1,NA,1176,NA,NA,e1 rosie christmas,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20rosie%20christmas
Grenville Brazener,D1,NA,1175,NA,2023-06-02,d1 grenville brazener,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20grenville%20brazener
Erion Pici,E1,NA,1175,NA,2023-06-19,e1 erion pici,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20erion%20pici
Harri Gilbert,G1,NA,1174,NA,2023-04-03,g1 harri gilbert,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20harri%20gilbert
Kieron Roberts,E1,NA,1173,NA,NA,e1 kieron roberts,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20kieron%20roberts
James Williams,E1,NA,1171,NA,2023-03-29,e1 james williams,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20james%20williams
Rob Tipping,E1,NA,1169,NA,NA,e1 rob tipping,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20rob%20tipping
Elliott Head,G1,NA,1168,NA,2023-05-14,g1 elliott head,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20elliott%20head
Sulaiman Nasir,W1,NA,1162,NA,2023-05-12,w1 sulaiman nasir,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20sulaiman%20nasir
Sumanth Naidu,E1,NA,1161,NA,NA,e1 sumanth naidu,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20sumanth%20naidu
Kristupas Kirklys,N1,NA,1160,NA,NA,n1 kristupas kirklys,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20kristupas%20kirklys
